
title,endpoint
Park Polygons,https://data.virginia.gov/api/action/datastore_search?resource_id=5e5ae838-4d83-4765-b6ab-8f52cb70e28f&limit=0
"DEV DQS Hospital admission, average length of stay, outpatient visits, and outpatient surgery by type of ownership and size of hospital: United States",https://data.virginia.gov/api/action/datastore_search?resource_id=5e67d11a-45c2-4512-88ab-a5c61990b3b1&limit=0
Species with 10j Experimental Population Rules,https://data.virginia.gov/api/action/datastore_search?resource_id=5e78fa87-1cef-4ff4-8e4c-ae394ee76e64&limit=0
DPR Natural Land Polygons,https://data.virginia.gov/api/action/datastore_search?resource_id=5e862097-a90e-4d97-9969-ed8681a72a90&limit=0
VDH-HeatRelatedIllness-PUD-Yearly,https://data.virginia.gov/api/action/datastore_search?resource_id=5ea2198b-d3c8-4946-a722-057f8391c85f&limit=0
Education Collection Database,https://data.virginia.gov/api/action/datastore_search?resource_id=5eaed103-09dd-45af-9df8-a2cf69428925&limit=0
CAP Regions by Locality,https://data.virginia.gov/api/action/datastore_search?resource_id=5eca096e-1ad8-4d4d-8643-24ea3b81ca41&limit=0
Virginia 2020-30 Occupational Projections by Virginia CTE Career Cluster,https://data.virginia.gov/api/action/datastore_search?resource_id=5f36f51e-8cab-410c-87c3-f7a213ec6cf0&limit=0
SMS Input - Crash,https://data.virginia.gov/api/action/datastore_search?resource_id=5f62d050-43e3-4720-b912-7eca14db0756&limit=0
MineLines layer,https://data.virginia.gov/api/action/datastore_search?resource_id=5fa1a7e2-d1f3-4422-b72f-2521fcd706b6&limit=0
Citations,https://data.virginia.gov/api/action/datastore_search?resource_id=5fbec599-1dc4-45a9-8ccf-f1b32cd7b2fc&limit=0
LTE-V2X Wyoming Connected Vehicle Pilot test ID WFCW-3 Rep 1,https://data.virginia.gov/api/action/datastore_search?resource_id=5fff97ea-34f5-4cc2-9fcc-becf53de78f6&limit=0
Short Term Projection 2016-2018- Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=60052e97-ed71-4458-82be-b6ef212042ac&limit=0
Washington Area Employment — September 2023,https://data.virginia.gov/api/action/datastore_search?resource_id=60196749-1bbb-4198-a7c9-09a36a0a4ef9&limit=0
"Community Policing Data July 1, 2020 to Present",https://data.virginia.gov/api/action/datastore_search?resource_id=60506bbb-685f-4360-8a8c-30e137ce3615&limit=0
ControlMonument layer,https://data.virginia.gov/api/action/datastore_search?resource_id=609533e9-f78e-4c4e-97c3-c50ef7a0f55a&limit=0
Salary Data - Vermont,https://data.virginia.gov/api/action/datastore_search?resource_id=60a38ec2-0a38-4f57-ab39-93c398bc8eb9&limit=0
ActPendInsur - All With History,https://data.virginia.gov/api/action/datastore_search?resource_id=60bce0dc-0840-4714-b0fc-0af605fb74a2&limit=0
prodAuto_map,https://data.virginia.gov/api/action/datastore_search?resource_id=60eefb13-d412-4576-95c5-c9af48eb666d&limit=0
ControlMonument layer,https://data.virginia.gov/api/action/datastore_search?resource_id=6117018e-0a0a-4134-a06c-b53d0376a924&limit=0
Bedford County Public Schools - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=613ca26c-10ce-4c70-8c1a-6e12dcbd4dfa&limit=0
"Weekly Cumulative COVID-19 Vaccination Coverage and Intent, Overall, by Selected Demographics and Jurisdiction, Among Adults 18 Years and Older",https://data.virginia.gov/api/action/datastore_search?resource_id=6195959c-1ec6-4d64-9c66-d233c83e40ed&limit=0
Pennsylvania Professional Licensee Data County State,https://data.virginia.gov/api/action/datastore_search?resource_id=61c265ed-6148-4632-839c-d56f1f1680c4&limit=0
Buildings,https://data.virginia.gov/api/action/datastore_search?resource_id=61cedcbc-24e7-455f-9fcb-e383396af685&limit=0
CTE Completers by Career Pathway State Level - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=61d42251-8984-4f41-8ede-693eb785586c&limit=0
Persons aged 18-64 with an Intellectual Disability or Autism enrolled with the Office of Developmental Programs Statewide Human Services - PA,https://data.virginia.gov/api/action/datastore_search?resource_id=61e93e27-4477-4884-a60b-7d7b0f908385&limit=0
Recent Invertebrates Collection Database (Includes Bryozoans),https://data.virginia.gov/api/action/datastore_search?resource_id=621b00b2-a7e4-4788-80fa-d3160eb95812&limit=0
Freedom of Information Act (FOIA) Requests,https://data.virginia.gov/api/action/datastore_search?resource_id=6252fd36-a405-46ea-9ec2-c8271f1167d3&limit=0
Consumer Airfare Report: Table 1a - All U.S. Airport Pair Markets,https://data.virginia.gov/api/action/datastore_search?resource_id=6284f345-b500-48bb-b679-8f6abb9b23ee&limit=0
Behavioral Risk Factor Surveillance System (BRFSS) Prevalence Data (2011 to present),https://data.virginia.gov/api/action/datastore_search?resource_id=62dcbbe5-2637-4a61-a08b-ac8800a33fe5&limit=0
2022 State Occupational Injuries and Illness Incidence Rates,https://data.virginia.gov/api/action/datastore_search?resource_id=6322ce75-dfc2-4c6e-9323-f1774dfd2024&limit=0
Over-the-Year Change in Unemployment Rates for Metropolitan Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=6354c070-6ee5-49d9-b076-b85e8b75452a&limit=0
Listed U.S. Species by Taxonomic Group,https://data.virginia.gov/api/action/datastore_search?resource_id=6376c281-0ef6-4895-bb49-f5829701bea2&limit=0
MajorEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=6389f5bd-7b43-41f3-b080-bf84a2a8307b&limit=0
Recorded Floodplain Easements,https://data.virginia.gov/api/action/datastore_search?resource_id=6394a837-7d2d-4150-b3f4-ab47f114bdbd&limit=0
REA Block Polygons,https://data.virginia.gov/api/action/datastore_search?resource_id=63a05a2b-56a8-4816-8797-d83c890f57b6&limit=0
VWP SSWD,https://data.virginia.gov/api/action/datastore_search?resource_id=63cba3b5-ff2d-4365-89a7-ceadbb629401&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 10-06-2025-to-10-12-2025,https://data.virginia.gov/api/action/datastore_search?resource_id=63f2c2e1-104f-459d-9e4d-4cafdcbafac3&limit=0
LandUsePlan layer,https://data.virginia.gov/api/action/datastore_search?resource_id=63fb362d-301a-4f89-96e2-08ab36a68150&limit=0
Maryland's Counties - NAICS: 2010-2020 Historical and 2025-2050 Projected,https://data.virginia.gov/api/action/datastore_search?resource_id=642f675d-5aa6-4202-92cf-e900aaccc512&limit=0
Crossing Inventory Data (Form 71) - Current,https://data.virginia.gov/api/action/datastore_search?resource_id=6430181c-fac0-4dcd-b3ec-6f995328b58a&limit=0
Virginia Water Protection (VWP) Multiple Project Mitigation Site (MPMS) Boundaries,https://data.virginia.gov/api/action/datastore_search?resource_id=644113f0-099d-41e0-9dca-ca8a23601390&limit=0
VDH-COVID-19-PublicUseDataset-WW-Viral-Load,https://data.virginia.gov/api/action/datastore_search?resource_id=6442c5a2-4aa0-4e1f-8701-c4d89ace2bfd&limit=0
scored segments 1pct,https://data.virginia.gov/api/action/datastore_search?resource_id=64675808-dd8e-4ebb-90f3-b77d3035f9e8&limit=0
Blood Lead Screening Services Provided to Medicaid and CHIP Beneficiaries Ages 1-2,https://data.virginia.gov/api/action/datastore_search?resource_id=64914f6e-3193-4e73-a7f8-4dd8518982be&limit=0
Planning Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=64b29700-0d91-4b96-9851-701c9da96d3a&limit=0
2017 County Business Patterns - North Carolina,https://data.virginia.gov/api/action/datastore_search?resource_id=64d0e4bf-c81b-4bb1-b0d2-184a729de523&limit=0
Town of Dumfries Age Demographics,https://data.virginia.gov/api/action/datastore_search?resource_id=64dd436f-8d4f-471c-ad6f-b9a547dc4207&limit=0
2020 Final WQA Monitoring Stations,https://data.virginia.gov/api/action/datastore_search?resource_id=64ee4901-e5d2-4e83-b1df-db138972288a&limit=0
Building Type of Construction,https://data.virginia.gov/api/action/datastore_search?resource_id=65017bc8-6d5a-4862-b24f-43c1bae17ff6&limit=0
Monthly Page Views to CDC.gov,https://data.virginia.gov/api/action/datastore_search?resource_id=6503de55-a921-4c4f-afa8-3a614a4bcab3&limit=0
State Transportation Sector Energy Consumption _ VA,https://data.virginia.gov/api/action/datastore_search?resource_id=65364c0b-e0cf-4d64-82bc-0563dad0adfc&limit=0
VDH PUD HAI LTACH Hospital Specific Report,https://data.virginia.gov/api/action/datastore_search?resource_id=653cddd2-86ea-4285-a31d-ca9527f1c655&limit=0
Bedford County Campgrounds - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=659db0e4-182f-4f51-8a31-c1d8305680b4&limit=0
Annual Drinking Water Quality Reports for Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=664c0baa-023c-440a-99e0-e2d4b5445fe9&limit=0
Bedford County County-Owned Property - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=665322c2-a3be-4341-9d41-2943d91bdcb6&limit=0
FY2021 Data Resource Guide,https://data.virginia.gov/api/action/datastore_search?resource_id=66c4d0fe-b203-4255-bad7-1f1726325eb4&limit=0
Adoptions,https://data.virginia.gov/api/action/datastore_search?resource_id=66d26375-07e8-4555-a93b-72a03642c372&limit=0
Third Generation Simulation Data (TGSIM) I-294 L1 Trajectories,https://data.virginia.gov/api/action/datastore_search?resource_id=66e7ed21-b5bb-496d-afba-6c612f9bbe2f&limit=0
County Fiscal Stress 2022,https://data.virginia.gov/api/action/datastore_search?resource_id=66fcd473-4a8f-4888-b5cd-7da975198595&limit=0
Bus Stops,https://data.virginia.gov/api/action/datastore_search?resource_id=673e0ed0-13a4-4220-8f26-999f95cbcae8&limit=0
MiddleSchoolBoundary layer,https://data.virginia.gov/api/action/datastore_search?resource_id=674ee866-d00e-4a5f-bb8f-545fd36bb131&limit=0
Solid Waste Permits,https://data.virginia.gov/api/action/datastore_search?resource_id=6757add2-106a-41ff-9644-7dbdac0a67ba&limit=0
Major Utility Lines,https://data.virginia.gov/api/action/datastore_search?resource_id=679fd4ba-af4e-4390-bf18-01398a79ff7f&limit=0
DOE Fall Membership Statistics Divisions_Schools 2022 - 2023,https://data.virginia.gov/api/action/datastore_search?resource_id=67e24100-28be-4746-8472-8e06b88bc3e7&limit=0
VDH PUD Overdose ED Visits by Demographics,https://data.virginia.gov/api/action/datastore_search?resource_id=67f9418d-fbf7-47ad-b5b4-13a35c4638e1&limit=0
Data on Aging in Virginia: Economic Indicators,https://data.virginia.gov/api/action/datastore_search?resource_id=68203220-3739-4241-af28-6626545336af&limit=0
Listed species with spatial current range believed to or known to occur in each State,https://data.virginia.gov/api/action/datastore_search?resource_id=684e5aa6-1a0e-4143-b2c0-3009a72eb70b&limit=0
2018 Final WQA Monitoring Stations,https://data.virginia.gov/api/action/datastore_search?resource_id=6869491b-2b12-4c2e-ab78-9f8ff40a3b2a&limit=0
National Expenditures on Bicycles and Accessories and U.S. Imports of Non-motorized Bicycles,https://data.virginia.gov/api/action/datastore_search?resource_id=687731cd-a3d4-41bf-a050-4184fbe89634&limit=0
UPDATED 7.15.2025 - BEAD Negotiation Locations,https://data.virginia.gov/api/action/datastore_search?resource_id=6883cd69-b57c-45c6-90aa-dadd524a6683&limit=0
Drug AMP Reporting - Monthly,https://data.virginia.gov/api/action/datastore_search?resource_id=688672a9-cd12-4082-8f1a-3da1f8e0dafd&limit=0
BEAD Application Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=6889cad5-a317-48b6-9069-82c41e6359bb&limit=0
Species with 4e Similarity of Appearance Rules,https://data.virginia.gov/api/action/datastore_search?resource_id=68b8d523-b0ad-46ba-a8fc-4bb1c925172e&limit=0
Alternate Water Supplies - CFU Sites,https://data.virginia.gov/api/action/datastore_search?resource_id=68e91ef0-7b2a-4b9b-af66-09368bc20e8d&limit=0
School Accreditation Report 2017-18,https://data.virginia.gov/api/action/datastore_search?resource_id=68fbbcc7-57fa-4446-aba8-7110c830890e&limit=0
VDH PUD Shared Risk and Protective Factors,https://data.virginia.gov/api/action/datastore_search?resource_id=69073b3d-11b5-4a0f-8d67-d36af9ecb19b&limit=0
All Lakes / Reservoirs,https://data.virginia.gov/api/action/datastore_search?resource_id=69183478-39da-4089-886a-27a50710ec7c&limit=0
LTE-V2X Wyoming Connected Vehicle Pilot test ID WFCW-1 Rep 2,https://data.virginia.gov/api/action/datastore_search?resource_id=69218879-02f7-4a3a-83c1-c2d86963926b&limit=0
Annual Expenditures,https://data.virginia.gov/api/action/datastore_search?resource_id=6935b140-6345-400e-855d-52b6eb1dfa19&limit=0
Complete Monthly Ridership (with Adjustments and Estimates),https://data.virginia.gov/api/action/datastore_search?resource_id=69455680-d714-4e67-9d89-5c4e52666ad3&limit=0
RPA layer,https://data.virginia.gov/api/action/datastore_search?resource_id=69b1d0ec-e6e5-44f5-92ea-6c3d860c9a38&limit=0
Storm Drainage Storage Basin,https://data.virginia.gov/api/action/datastore_search?resource_id=69dfa545-4e5b-4914-aa83-7387e71cd068&limit=0
Choose Maryland: Compare Counties - Workforce,https://data.virginia.gov/api/action/datastore_search?resource_id=6a300f7f-73c6-45a9-9ae2-185edc6b46cd&limit=0
Mammals Collection Database,https://data.virginia.gov/api/action/datastore_search?resource_id=6a66b264-d67d-4746-8e14-3448d78a6346&limit=0
CES -Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=6a735315-e984-404c-a99a-5acd6f0273e4&limit=0
prodAuto_measureSearchInfo,https://data.virginia.gov/api/action/datastore_search?resource_id=6a78fa9b-da71-46e1-841d-d54d5920d8cb&limit=0
SMS AB PassProperty,https://data.virginia.gov/api/action/datastore_search?resource_id=6a9e2861-4da3-4faf-b5e8-0b2fbc1dc898&limit=0
Home Schooled Students & Religious Exemptions 2013-14,https://data.virginia.gov/api/action/datastore_search?resource_id=6aa3c9ea-e84d-4257-a2db-3a85c64c5a5c&limit=0
"Disposition of State Highway-User Revenues, 2000-2023 (SDF)",https://data.virginia.gov/api/action/datastore_search?resource_id=6ab12d0b-d544-4703-8683-a8a651c8cd97&limit=0
Home Schooled Students & Religious Exemptions 2019-20,https://data.virginia.gov/api/action/datastore_search?resource_id=6ac12d0f-0059-4f5a-9c87-4a6f2ad106b0&limit=0
2018 State Occupational Injuries and Illness Incidence Rates,https://data.virginia.gov/api/action/datastore_search?resource_id=6ad8fd61-f15e-4fed-88da-91d1176508df&limit=0
Occupational Employment and Wages in Roanoke,https://data.virginia.gov/api/action/datastore_search?resource_id=6ae247cc-0b9d-4d4f-919e-5d739cde2b35&limit=0
Employment First Act 26 Reporting Item Current County Labor and Industry - PA,https://data.virginia.gov/api/action/datastore_search?resource_id=6ae7a59c-5267-4b67-8f35-c6359ffefca6&limit=0
PA Labor Force Participation Rates of People with Disabilities July 2019 - Current Statewide Labor & Industry,https://data.virginia.gov/api/action/datastore_search?resource_id=6b00896a-85fe-4f3a-8ed3-eabd2ec4b1e8&limit=0
Addresses,https://data.virginia.gov/api/action/datastore_search?resource_id=6b37e88d-ec60-4a7c-9728-eca6aa2833eb&limit=0
HPMS Urban Area Summaries 2023,https://data.virginia.gov/api/action/datastore_search?resource_id=6b79dcbb-dfa1-4417-96de-f65cdb5a897f&limit=0
Number of Households With 60+ Older Adult Receiving SNAP/Food Stamps (by Planning and Service Area [PSA])	-VA,https://data.virginia.gov/api/action/datastore_search?resource_id=6b8c5d98-3ed3-437a-aeb3-41b108cd5adc&limit=0
"Vehicle Miles of Travel by Federal-Aid Highways, 2000-2023 (VM-3)",https://data.virginia.gov/api/action/datastore_search?resource_id=6b8ccafe-5ad7-4249-9f32-db7ebff63be6&limit=0
Injury/Illness Summary - Operational Source Data (Form 55),https://data.virginia.gov/api/action/datastore_search?resource_id=6bb2a9d3-e148-4f4f-87f8-635f3eab6685&limit=0
Ozone Daily Data in Virginia (2022),https://data.virginia.gov/api/action/datastore_search?resource_id=6bb50e2b-fe6b-4849-ad66-53490a63bdad&limit=0
2021 State Occupational Injury and Illness Counts,https://data.virginia.gov/api/action/datastore_search?resource_id=6bde1538-16e3-421f-ad04-f436c9bd9a65&limit=0
Reservoirs (2016 Final WQA IR Assessement),https://data.virginia.gov/api/action/datastore_search?resource_id=6bfa596a-d95d-4809-b9a1-4a1187baf8e6&limit=0
Level of Acute Respiratory Illness (ARI) Activity by State,https://data.virginia.gov/api/action/datastore_search?resource_id=6c3066e3-cbc6-4989-8618-d46846ff2264&limit=0
Carrier - All With History,https://data.virginia.gov/api/action/datastore_search?resource_id=6c89407b-56b5-41bb-8cba-3351d4913f4c&limit=0
Storm Drainage Inlet,https://data.virginia.gov/api/action/datastore_search?resource_id=6cba4f65-09cb-4c62-87f2-942099a86e5a&limit=0
Metrorail,https://data.virginia.gov/api/action/datastore_search?resource_id=6cceaf02-33b0-4d54-90b5-0ffd6b692542&limit=0
Maryland's Counties - NAICS: 2010-2020 Historical and 2025-2050 Projected,https://data.virginia.gov/api/action/datastore_search?resource_id=6cf5c532-a6ae-4b78-9f49-61e25a09d6be&limit=0
OpenSpaceEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=6d2c78b9-a690-404e-b090-01ed90a63c50&limit=0
Virginia Zoo Admissions,https://data.virginia.gov/api/action/datastore_search?resource_id=6d40d86f-6427-4f68-961a-8978f87d95de&limit=0
implAuto_measure_allStates_downloadLink,https://data.virginia.gov/api/action/datastore_search?resource_id=6d4405f3-1b5c-40db-875a-ac5e8fe952a1&limit=0
